osmid,y,x,street_count,ref,highway,geometry
1420177041,45.5326237,-73.6533205,1,,,POINT (-73.6533205 45.5326237)
1420177057,45.5325519,-73.6540767,3,,,POINT (-73.6540767 45.5325519)
1427593062,45.4325845,-73.6295931,3,,,POINT (-73.6295931 45.4325845)
1427593080,45.4323962,-73.6295241,1,,,POINT (-73.6295241 45.4323962)
1427796324,45.4275867,-73.5954094,2,,,POINT (-73.5954094 45.4275867)
1429448537,45.4671346,-73.5666154,3,,,POINT (-73.5666154 45.4671346)
1448487585,45.5331374,-73.5681484,3,,,POINT (-73.5681484 45.5331374)
1448557335,45.6059497,-73.6048614,3,,,POINT (-73.6048614 45.6059497)
1448557379,45.6062009,-73.6045269,4,,,POINT (-73.6045269 45.6062009)
1448557394,45.5931167,-73.5777303,4,,,POINT (-73.5777303 45.5931167)
1448557403,45.5936904,-73.5790191,4,,,POINT (-73.5790191 45.5936904)
1448557414,45.5919688,-73.5750481,4,,,POINT (-73.5750481 45.5919688)
1450239146,45.5920175,-73.5751603,4,,,POINT (-73.5751603 45.5920175)
1450239181,45.5921042,-73.5750732,4,,,POINT (-73.5750732 45.5921042)
1450239297,45.5933871,-73.573877,3,,,POINT (-73.573877 45.5933871)
1472721954,45.5066775,-73.5795371,3,,,POINT (-73.5795371 45.5066775)
1472721975,45.506834,-73.5806409,3,,,POINT (-73.5806409 45.506834)
1543768644,45.4335792,-73.6381204,3,,,POINT (-73.6381204 45.4335792)
1543768655,45.4288822,-73.6395591,3,,,POINT (-73.6395591 45.4288822)
1543768657,45.4334552,-73.6384757,1,,,POINT (-73.6384757 45.4334552)
1574790999,45.4950632,-73.5918531,3,,,POINT (-73.5918531 45.4950632)
1583404288,45.5456225,-73.6393218,3,,,POINT (-73.6393218 45.5456225)
1583404291,45.5454217,-73.6384322,3,,,POINT (-73.6384322 45.5454217)
1626472601,45.5329755,-73.6475535,3,,motorway_junction,POINT (-73.6475535 45.5329755)
1657372890,45.473658,-73.7079514,3,,,POINT (-73.7079514 45.473658)
1669418006,45.4288602,-73.6081699,1,,,POINT (-73.6081699 45.4288602)
1669418008,45.4290592,-73.6089301,3,,,POINT (-73.6089301 45.4290592)
1669658154,45.4689353,-73.5448401,1,,,POINT (-73.5448401 45.4689353)
1700228879,45.4152578,-73.6221793,3,,,POINT (-73.6221793 45.4152578)
1700228918,45.4210628,-73.6206854,3,,,POINT (-73.6206854 45.4210628)
1700228919,45.4215141,-73.6202701,3,,,POINT (-73.6202701 45.4215141)
1700525650,45.4619038,-73.5670893,4,,,POINT (-73.5670893 45.4619038)
1700549630,45.4190843,-73.6217417,3,,,POINT (-73.6217417 45.4190843)
1721660270,45.5502634,-73.6293056,4,,,POINT (-73.6293056 45.5502634)
1721660301,45.5557579,-73.6244152,3,,,POINT (-73.6244152 45.5557579)
1721660302,45.5562717,-73.6227712,1,,,POINT (-73.6227712 45.5562717)
1721660330,45.5563026,-73.6181759,3,,,POINT (-73.6181759 45.5563026)
1721660358,45.5558445,-73.6231579,3,,,POINT (-73.6231579 45.5558445)
1734380596,45.4624516,-73.579354,4,,,POINT (-73.579354 45.4624516)
1756028727,45.5862906,-73.5855196,3,76,motorway_junction,POINT (-73.5855196 45.5862906)
1756028731,45.5803971,-73.5910454,3,,,POINT (-73.5910454 45.5803971)
1756028733,45.5780383,-73.5927232,3,77,motorway_junction,POINT (-73.5927232 45.5780383)
1756028737,45.5779374,-73.5930289,3,,,POINT (-73.5930289 45.5779374)
1756028738,45.5669947,-73.6026689,3,76,motorway_junction,POINT (-73.6026689 45.5669947)
1756028758,45.5551575,-73.6203321,3,,,POINT (-73.6203321 45.5551575)
1763307857,45.5925841,-73.5222852,3,,,POINT (-73.5222852 45.5925841)
1763307862,45.593267,-73.5244812,4,,,POINT (-73.5244812 45.593267)
1764259735,45.4194882,-73.6223618,1,,,POINT (-73.6223618 45.4194882)
1764284111,45.4627765,-73.5670136,4,,,POINT (-73.5670136 45.4627765)
1764298494,45.4516452,-73.5678706,4,,,POINT (-73.5678706 45.4516452)
1765623751,45.5550564,-73.6219302,4,,,POINT (-73.6219302 45.5550564)
1766419095,45.5470195,-73.5596056,4,,,POINT (-73.5596056 45.5470195)
1766803140,45.5344323,-73.6177923,3,,,POINT (-73.6177923 45.5344323)
1766876419,45.490533,-73.7361429,3,,,POINT (-73.7361429 45.490533)
1766876576,45.4903756,-73.7319562,3,,motorway_junction,POINT (-73.7319562 45.4903756)
1767178796,45.5360067,-73.7018511,3,4-E,motorway_junction,POINT (-73.7018511 45.5360067)
1767750220,45.472529,-73.6119875,3,548,,POINT (-73.6119875 45.472529)
1768238725,45.4375956,-73.6921257,3,,,POINT (-73.6921257 45.4375956)
1790500048,45.5571955,-73.5933694,3,,,POINT (-73.5933694 45.5571955)
1843396775,45.4939915,-73.6977626,4,,,POINT (-73.6977626 45.4939915)
1843396776,45.4917794,-73.6945919,4,,,POINT (-73.6945919 45.4917794)
1876915218,45.4928487,-73.6502099,3,,,POINT (-73.6502099 45.4928487)
1876924182,45.4949411,-73.6533359,3,,,POINT (-73.6533359 45.4949411)
1876924186,45.494494,-73.6539092,3,,,POINT (-73.6539092 45.494494)
1876924187,45.4942196,-73.6534789,3,,,POINT (-73.6534789 45.4942196)
1876930174,45.5371687,-73.6442194,3,,,POINT (-73.6442194 45.5371687)
1878333228,45.5402241,-73.5903108,2,,,POINT (-73.5903108 45.5402241)
1952957765,45.5298179,-73.6205167,3,,,POINT (-73.6205167 45.5298179)
1952957786,45.5301759,-73.622263,4,,,POINT (-73.622263 45.5301759)
2063153795,45.5252756,-73.6519896,3,71,motorway_junction,POINT (-73.6519896 45.5252756)
2071047495,45.6105922,-73.5802981,3,,,POINT (-73.5802981 45.6105922)
2089525553,45.4442331,-73.6634807,3,,,POINT (-73.6634807 45.4442331)
2091616645,45.4827096,-73.5581579,2,,,POINT (-73.5581579 45.4827096)
2091857134,45.5351115,-73.6335238,2,,,POINT (-73.6335238 45.5351115)
2130285315,45.49522,-73.6811631,3,,,POINT (-73.6811631 45.49522)
2133239436,45.4953123,-73.6552024,3,,,POINT (-73.6552024 45.4953123)
2148233412,45.4792485,-73.6197093,2,,,POINT (-73.6197093 45.4792485)
2155510801,45.4314956,-73.6081207,1,,,POINT (-73.6081207 45.4314956)
2155510803,45.4310262,-73.608375,3,,,POINT (-73.608375 45.4310262)
2155637727,45.5511482,-73.6286313,3,,,POINT (-73.6286313 45.5511482)
2155637729,45.5507924,-73.6282928,3,,,POINT (-73.6282928 45.5507924)
2155637736,45.5516209,-73.6277165,3,,,POINT (-73.6277165 45.5516209)
2155653750,45.5693554,-73.5978637,3,,,POINT (-73.5978637 45.5693554)
2183780275,45.545159,-73.6380712,3,,,POINT (-73.6380712 45.545159)
2183863945,45.5422264,-73.6435192,3,,,POINT (-73.6435192 45.5422264)
2185062802,45.5053801,-73.6421824,3,,,POINT (-73.6421824 45.5053801)
2186461647,45.5591846,-73.6507627,3,,,POINT (-73.6507627 45.5591846)
2238506632,45.5420946,-73.5873502,2,,,POINT (-73.5873502 45.5420946)
2328418640,45.6687885,-73.505718,3,,,POINT (-73.505718 45.6687885)
2328418657,45.6663089,-73.505809,3,,,POINT (-73.505809 45.6663089)
2328418671,45.6654794,-73.5061339,3,,,POINT (-73.5061339 45.6654794)
2388532737,45.6167441,-73.594255,3,,,POINT (-73.594255 45.6167441)
2388532780,45.6145174,-73.5974401,3,,,POINT (-73.5974401 45.6145174)
2388532789,45.6169319,-73.5939824,3,,,POINT (-73.5939824 45.6169319)
2388532869,45.614637,-73.5975194,3,,,POINT (-73.5975194 45.614637)
2431664738,45.5410098,-73.6637771,3,,,POINT (-73.6637771 45.5410098)
2444454072,45.5592151,-73.5354751,4,,,POINT (-73.5354751 45.5592151)
2448285186,45.5567318,-73.5279494,4,,,POINT (-73.5279494 45.5567318)
2503480295,45.5602783,-73.5252827,3,,,POINT (-73.5252827 45.5602783)
2578898420,45.6598046,-73.5423451,2,,,POINT (-73.5423451 45.6598046)
2859158918,45.568157,-73.5342058,3,,,POINT (-73.5342058 45.568157)
2886138551,45.5966542,-73.5741868,3,,,POINT (-73.5741868 45.5966542)
2886138690,45.5987962,-73.575403,2,,,POINT (-73.575403 45.5987962)
2886138721,45.5981779,-73.5768016,1,,,POINT (-73.5768016 45.5981779)
3051145128,45.6514471,-73.524894,3,,,POINT (-73.524894 45.6514471)
3051145131,45.6501725,-73.5263354,3,87,motorway_junction,POINT (-73.5263354 45.6501725)
3186595349,45.5031537,-73.7574248,1,,,POINT (-73.7574248 45.5031537)
3191564091,45.5027795,-73.5689852,3,,,POINT (-73.5689852 45.5027795)
3196460289,45.4958277,-73.5670324,3,,,POINT (-73.5670324 45.4958277)
3196463034,45.495737,-73.5668548,3,,,POINT (-73.5668548 45.495737)
3199250507,45.5748843,-73.58452,4,,,POINT (-73.58452 45.5748843)
3199250699,45.5760177,-73.593826,4,,,POINT (-73.593826 45.5760177)
3199250723,45.5765429,-73.5949745,4,,,POINT (-73.5949745 45.5765429)
3199250909,45.5902376,-73.6180503,4,,,POINT (-73.6180503 45.5902376)
3199250912,45.5905872,-73.6188206,3,,,POINT (-73.6188206 45.5905872)
3214535666,45.6129563,-73.5588542,3,,,POINT (-73.5588542 45.6129563)
3215653181,45.6141823,-73.5592649,1,,,POINT (-73.5592649 45.6141823)
3220478424,45.6125813,-73.5599883,3,,,POINT (-73.5599883 45.6125813)
3220478426,45.6134996,-73.5592336,3,,,POINT (-73.5592336 45.6134996)
3243344571,45.5583162,-73.6670379,4,,,POINT (-73.6670379 45.5583162)
3243344573,45.5583805,-73.6672556,3,,,POINT (-73.6672556 45.5583805)
3243344587,45.5626614,-73.6626443,3,,,POINT (-73.6626443 45.5626614)
3243344660,45.542138,-73.6409922,4,,,POINT (-73.6409922 45.542138)
3243349261,45.5422657,-73.6409081,4,,,POINT (-73.6409081 45.5422657)
3243349266,45.5414105,-73.6420539,4,,,POINT (-73.6420539 45.5414105)
3243349288,45.5552357,-73.6683189,4,,,POINT (-73.6683189 45.5552357)
3243349289,45.5551841,-73.6681229,4,,,POINT (-73.6681229 45.5551841)
3243349290,45.5545301,-73.6687305,4,,,POINT (-73.6687305 45.5545301)
3243349291,45.5544794,-73.668545,4,,,POINT (-73.668545 45.5544794)
3282161765,45.5956129,-73.6428697,3,,,POINT (-73.6428697 45.5956129)
3313215479,45.5012329,-73.6691878,3,,,POINT (-73.6691878 45.5012329)
3313262022,45.5043541,-73.6680886,3,,,POINT (-73.6680886 45.5043541)
3319392615,45.5343955,-73.6809476,4,,,POINT (-73.6809476 45.5343955)
3319392616,45.5341938,-73.6808406,4,,,POINT (-73.6808406 45.5341938)
3319392617,45.5343183,-73.6807616,4,,,POINT (-73.6807616 45.5343183)
3319393511,45.5407784,-73.6956911,4,,,POINT (-73.6956911 45.5407784)
3344546113,45.5313237,-73.6496286,4,,,POINT (-73.6496286 45.5313237)
3344546161,45.5357149,-73.6657025,4,,,POINT (-73.6657025 45.5357149)
3344546163,45.5355697,-73.6655268,4,,,POINT (-73.6655268 45.5355697)
3344546164,45.5357058,-73.6655128,4,,,POINT (-73.6655128 45.5357058)
3344546309,45.5339772,-73.6749088,4,,,POINT (-73.6749088 45.5339772)
3344546310,45.5341464,-73.6747824,3,,,POINT (-73.6747824 45.5341464)
3344546311,45.5340141,-73.6747248,4,,,POINT (-73.6747248 45.5340141)
3344546317,45.5365186,-73.7013636,4,,,POINT (-73.7013636 45.5365186)
3344546318,45.5365915,-73.7014634,4,,,POINT (-73.7014634 45.5365915)
3346043818,45.548123,-73.6247853,4,,,POINT (-73.6247853 45.548123)
3346043819,45.5481062,-73.62455,4,,,POINT (-73.62455 45.5481062)
3383056810,45.5212111,-73.592477,4,,,POINT (-73.592477 45.5212111)
3383056812,45.5211571,-73.5923635,4,,,POINT (-73.5923635 45.5211571)
3383056817,45.5189761,-73.5943372,4,,,POINT (-73.5943372 45.5189761)
3383056818,45.5190327,-73.5944641,4,,,POINT (-73.5944641 45.5190327)
3390028506,45.4900431,-73.5787501,3,,,POINT (-73.5787501 45.4900431)
3409336043,45.6959153,-73.4937746,3,,,POINT (-73.4937746 45.6959153)
3440032714,45.5235053,-73.5477792,4,,,POINT (-73.5477792 45.5235053)
3446927163,45.4710112,-73.6014554,4,,,POINT (-73.6014554 45.4710112)
3446935215,45.4690774,-73.6044754,4,547,,POINT (-73.6044754 45.4690774)
3459759120,45.4959322,-73.5627005,4,,,POINT (-73.5627005 45.4959322)
3468181966,45.5840401,-73.6504016,3,,,POINT (-73.6504016 45.5840401)
3468181967,45.5839256,-73.6504502,3,,,POINT (-73.6504502 45.5839256)
3468181968,45.5839082,-73.6501916,4,,,POINT (-73.6501916 45.5839082)
3468181969,45.5837986,-73.650239,4,,,POINT (-73.650239 45.5837986)
3560183207,45.4766157,-73.5854195,2,,,POINT (-73.5854195 45.4766157)
3586941887,45.4906053,-73.5574445,2,,,POINT (-73.5574445 45.4906053)
3597175293,45.5279978,-73.6500292,3,,,POINT (-73.6500292 45.5279978)
3600864825,45.5458293,-73.619539,3,525,,POINT (-73.619539 45.5458293)
3622499431,45.5033977,-73.6699621,3,,,POINT (-73.6699621 45.5033977)
3633038968,45.4715254,-73.607776,1,,,POINT (-73.607776 45.4715254)
3647600917,45.5055881,-73.7108986,1,,,POINT (-73.7108986 45.5055881)
3651507529,45.5654361,-73.5544521,4,,,POINT (-73.5544521 45.5654361)
3659066768,45.5279405,-73.6537154,3,,,POINT (-73.6537154 45.5279405)
3659066778,45.5276663,-73.6552839,3,1-O,motorway_junction,POINT (-73.6552839 45.5276663)
3659087148,45.5291681,-73.6528219,1,,,POINT (-73.6528219 45.5291681)
3662394699,45.4728944,-73.6057394,4,,,POINT (-73.6057394 45.4728944)
3663918246,45.4395851,-73.6984486,2,,,POINT (-73.6984486 45.4395851)
3681514792,45.640177,-73.4913626,3,,,POINT (-73.4913626 45.640177)
3688210914,45.4704693,-73.5348925,3,58,motorway_junction,POINT (-73.5348925 45.4704693)
3690975999,45.5395353,-73.6137643,3,,,POINT (-73.6137643 45.5395353)
3690981203,45.5414729,-73.6399108,3,,,POINT (-73.6399108 45.5414729)
3696661995,45.5454282,-73.6926107,3,,,POINT (-73.6926107 45.5454282)
3700456787,45.5704651,-73.5330755,3,,motorway_junction,POINT (-73.5330755 45.5704651)
3700477054,45.5897952,-73.5228022,3,,,POINT (-73.5228022 45.5897952)
3700477061,45.5875324,-73.5158181,3,,,POINT (-73.5158181 45.5875324)
3700477093,45.5892411,-73.5204396,3,,,POINT (-73.5204396 45.5892411)
3700491754,45.5845891,-73.5087077,4,,,POINT (-73.5087077 45.5845891)
3700491760,45.5858471,-73.5080942,4,,,POINT (-73.5080942 45.5858471)
3700491761,45.5858533,-73.50796,3,,,POINT (-73.50796 45.5858533)
3700491763,45.5649614,-73.5234924,4,,,POINT (-73.5234924 45.5649614)
3700491765,45.5650334,-73.5236462,4,,,POINT (-73.5236462 45.5650334)
3700491766,45.5649759,-73.5236681,4,,,POINT (-73.5236681 45.5649759)
3700491781,45.5603287,-73.5254,3,,,POINT (-73.5254 45.5603287)
3700491784,45.5582614,-73.5269328,3,,,POINT (-73.5269328 45.5582614)
3701782249,45.5394511,-73.631016,3,,,POINT (-73.631016 45.5394511)
3701782252,45.5389823,-73.6313515,4,,,POINT (-73.6313515 45.5389823)
3701782254,45.5388796,-73.6314249,4,,,POINT (-73.6314249 45.5388796)
3701782258,45.5369452,-73.6324948,3,,,POINT (-73.6324948 45.5369452)
3705958573,45.5157616,-73.680538,3,,,POINT (-73.680538 45.5157616)
3711195988,45.4871235,-73.5419947,3,,,POINT (-73.5419947 45.4871235)
3713187330,45.4296037,-73.6080615,3,,,POINT (-73.6080615 45.4296037)
3714207981,45.5009545,-73.6695358,3,,,POINT (-73.6695358 45.5009545)
3716140857,45.4667294,-73.5816553,4,,,POINT (-73.5816553 45.4667294)
3717987139,45.455166,-73.6326741,3,,,POINT (-73.6326741 45.455166)
3726912717,45.4653323,-73.6067067,3,,,POINT (-73.6067067 45.4653323)
3749429982,45.6446153,-73.5852003,3,,,POINT (-73.5852003 45.6446153)
3786953566,45.4554416,-73.6315731,3,,,POINT (-73.6315731 45.4554416)
3786953569,45.4539967,-73.6328698,3,,,POINT (-73.6328698 45.4539967)
3786953570,45.453923,-73.6326696,3,,,POINT (-73.6326696 45.453923)
3798904592,45.4897453,-73.5457582,1,,,POINT (-73.5457582 45.4897453)
3806113399,45.4962966,-73.5624983,3,,,POINT (-73.5624983 45.4962966)
3807013997,45.561431,-73.5425243,4,,,POINT (-73.5425243 45.561431)
3807014001,45.5614595,-73.5423834,5,,,POINT (-73.5423834 45.5614595)
3807014002,45.5615076,-73.5424789,4,,,POINT (-73.5424789 45.5615076)
3821786879,45.5388462,-73.6313072,4,,,POINT (-73.6313072 45.5388462)
3832080466,45.4710201,-73.6012277,3,,,POINT (-73.6012277 45.4710201)
3833422939,45.4405713,-73.6459696,3,,,POINT (-73.6459696 45.4405713)
3833422945,45.440664,-73.6457312,3,,,POINT (-73.6457312 45.440664)
3834890885,45.4536161,-73.6291905,3,,,POINT (-73.6291905 45.4536161)
3846629762,45.4542716,-73.6324336,3,,,POINT (-73.6324336 45.4542716)
3846629764,45.4546546,-73.6323886,3,,,POINT (-73.6323886 45.4546546)
3892518933,45.4533677,-73.6279901,3,,,POINT (-73.6279901 45.4533677)
3892518937,45.4534378,-73.6270118,3,,,POINT (-73.6270118 45.4534378)
3892518938,45.4558541,-73.6242908,3,,,POINT (-73.6242908 45.4558541)
3892518939,45.4544115,-73.622273,3,,,POINT (-73.622273 45.4544115)
3892518941,45.4520006,-73.6291166,3,,,POINT (-73.6291166 45.4520006)
3892544814,45.4614855,-73.6240384,3,,,POINT (-73.6240384 45.4614855)
3892544815,45.4615624,-73.6241301,4,,,POINT (-73.6241301 45.4615624)
3892544817,45.4618938,-73.6233553,3,,,POINT (-73.6233553 45.4618938)
3892544818,45.4615145,-73.6242246,4,,,POINT (-73.6242246 45.4615145)
3892555751,45.450997,-73.6331674,4,,,POINT (-73.6331674 45.450997)
3905446397,45.4710964,-73.6013517,4,,,POINT (-73.6013517 45.4710964)
3912479023,45.4749722,-73.5935331,1,,,POINT (-73.5935331 45.4749722)
3917750233,45.5069452,-73.6391401,2,,,POINT (-73.6391401 45.5069452)
3922755641,45.4981783,-73.6278822,3,,,POINT (-73.6278822 45.4981783)
3954396476,45.5534332,-73.555768,2,,,POINT (-73.555768 45.5534332)
3954639560,45.5656712,-73.5402624,3,,,POINT (-73.5402624 45.5656712)
3993046353,45.5707008,-73.5991237,3,,,POINT (-73.5991237 45.5707008)
4007744795,45.6983856,-73.4845086,3,,,POINT (-73.4845086 45.6983856)
4007744799,45.6984543,-73.4845941,3,,,POINT (-73.4845941 45.6984543)
4031745296,45.6496496,-73.526523,3,,,POINT (-73.526523 45.6496496)
4031745322,45.648858,-73.5295475,4,,,POINT (-73.5295475 45.648858)
4031745323,45.6487485,-73.5296059,3,,,POINT (-73.5296059 45.6487485)
4031745324,45.6475464,-73.5268885,3,,,POINT (-73.5268885 45.6475464)
4031745325,45.6476084,-73.5267738,4,,,POINT (-73.5267738 45.6476084)
4031745330,45.6524355,-73.5362198,4,,,POINT (-73.5362198 45.6524355)
4031745331,45.6522728,-73.5362798,4,,,POINT (-73.5362798 45.6522728)
4031745332,45.6539572,-73.5374045,3,,,POINT (-73.5374045 45.6539572)
4031745343,45.6527105,-73.5356494,3,,,POINT (-73.5356494 45.6527105)
4031745347,45.6526919,-73.5363834,3,,,POINT (-73.5363834 45.6526919)
4031745348,45.6519946,-73.5368412,3,,,POINT (-73.5368412 45.6519946)
4031745354,45.6520447,-73.5361046,3,,,POINT (-73.5361046 45.6520447)
4035259425,45.6664097,-73.5069824,4,,,POINT (-73.5069824 45.6664097)
4035259430,45.6687884,-73.5050102,3,,,POINT (-73.5050102 45.6687884)
4035259437,45.6691599,-73.5040397,1,,,POINT (-73.5040397 45.6691599)
4035259438,45.6695032,-73.506048,1,,,POINT (-73.506048 45.6695032)
4035259445,45.6688644,-73.5056509,3,,,POINT (-73.5056509 45.6688644)
4051954602,45.5811186,-73.5905907,3,,,POINT (-73.5905907 45.5811186)
4051954633,45.5914276,-73.5811417,3,,,POINT (-73.5811417 45.5914276)
4051954639,45.589774,-73.5823878,3,,,POINT (-73.5823878 45.589774)
4053511294,45.6204849,-73.5525955,3,83,motorway_junction,POINT (-73.5525955 45.6204849)
4059855439,45.4991294,-73.5625314,3,,,POINT (-73.5625314 45.4991294)
4059882019,45.4252009,-73.6497204,4,,,POINT (-73.6497204 45.4252009)
4065660814,45.5052045,-73.6657195,3,,motorway_junction,POINT (-73.6657195 45.5052045)
4067172834,45.5740165,-73.5626887,3,,,POINT (-73.5626887 45.5740165)
4067184227,45.4760091,-73.5733202,1,,,POINT (-73.5733202 45.4760091)
4067184230,45.4760972,-73.5735373,1,,,POINT (-73.5735373 45.4760972)
4070256229,45.5616932,-73.6070929,3,,,POINT (-73.6070929 45.5616932)
4070256234,45.5617946,-73.6077681,3,,,POINT (-73.6077681 45.5617946)
4070256247,45.5579716,-73.6118443,3,,,POINT (-73.6118443 45.5579716)
4070256251,45.5581622,-73.6123706,5,,,POINT (-73.6123706 45.5581622)
4070256252,45.5584909,-73.6127805,4,,,POINT (-73.6127805 45.5584909)
4070256260,45.5581901,-73.6145171,4,,,POINT (-73.6145171 45.5581901)
4072233825,45.5531373,-73.5804809,3,,,POINT (-73.5804809 45.5531373)
4072233826,45.5532109,-73.5803307,4,,,POINT (-73.5803307 45.5532109)
4072253881,45.4915907,-73.6991993,3,,motorway_junction,POINT (-73.6991993 45.4915907)
4080358353,45.5681948,-73.5343181,3,,,POINT (-73.5343181 45.5681948)
4101043565,45.6634235,-73.5140121,3,,,POINT (-73.5140121 45.6634235)
4109587564,45.5081548,-73.6638223,3,,,POINT (-73.6638223 45.5081548)
4131236232,45.5301036,-73.6464952,3,,,POINT (-73.6464952 45.5301036)
4163358846,45.4907458,-73.6926546,3,,,POINT (-73.6926546 45.4907458)
4171683688,45.5117204,-73.6155322,2,,,POINT (-73.6155322 45.5117204)
4198101820,45.4481177,-73.6929678,3,,,POINT (-73.6929678 45.4481177)
4198101823,45.4545017,-73.697295,3,1,motorway_junction,POINT (-73.697295 45.4545017)
4198101882,45.4544092,-73.6971076,3,,,POINT (-73.6971076 45.4544092)
4198101995,45.4481397,-73.6933133,4,,motorway_junction,POINT (-73.6933133 45.4481397)
4198101999,45.4475875,-73.6956283,3,,motorway_junction,POINT (-73.6956283 45.4475875)
4198102066,45.4481634,-73.7036355,3,,,POINT (-73.7036355 45.4481634)
4198102077,45.4481282,-73.6931415,3,,,POINT (-73.6931415 45.4481282)
4198102082,45.4372423,-73.6921032,3,,,POINT (-73.6921032 45.4372423)
4203554318,45.5210283,-73.5353034,3,,,POINT (-73.5353034 45.5210283)
4203554323,45.5207768,-73.5360601,3,,,POINT (-73.5360601 45.5207768)
4203554330,45.5204209,-73.5350498,3,,,POINT (-73.5350498 45.5204209)
4203554371,45.4391837,-73.6501313,3,4,motorway_junction,POINT (-73.6501313 45.4391837)
4221549637,45.4391651,-73.6503252,3,,,POINT (-73.6503252 45.4391651)
4278370482,45.4989959,-73.5626598,4,,,POINT (-73.5626598 45.4989959)
4281069762,45.4980297,-73.5615389,4,,,POINT (-73.5615389 45.4980297)
4281069766,45.4985528,-73.5612603,3,,,POINT (-73.5612603 45.4985528)
4281069767,45.4978039,-73.5596848,3,,,POINT (-73.5596848 45.4978039)
4281069770,45.496948,-73.5591535,3,,,POINT (-73.5591535 45.496948)
4291194115,45.4730632,-73.5561455,4,,,POINT (-73.5561455 45.4730632)
4291194133,45.4732408,-73.5561579,4,,,POINT (-73.5561579 45.4732408)
4303129704,45.5342753,-73.6810231,4,,,POINT (-73.6810231 45.5342753)
4329987238,45.5429298,-73.6941898,2,,,POINT (-73.6941898 45.5429298)
4330658849,45.5036023,-73.7571296,3,,,POINT (-73.7571296 45.5036023)
4331950929,45.5145059,-73.6952435,3,,,POINT (-73.6952435 45.5145059)
4331950930,45.5146045,-73.6951162,3,,,POINT (-73.6951162 45.5146045)
4332076208,45.5061916,-73.7128176,3,,,POINT (-73.7128176 45.5061916)
4332076209,45.5062798,-73.7127078,3,,,POINT (-73.7127078 45.5062798)
4332093375,45.5029694,-73.7564653,3,,,POINT (-73.7564653 45.5029694)
4332093381,45.503306,-73.7561073,3,,,POINT (-73.7561073 45.503306)
4333592488,45.4634075,-73.5626992,3,,,POINT (-73.5626992 45.4634075)
4333593189,45.463421,-73.5625901,3,,,POINT (-73.5625901 45.463421)
4335016423,45.4562553,-73.6311308,3,,,POINT (-73.6311308 45.4562553)
4344061991,45.4941503,-73.6533721,3,,,POINT (-73.6533721 45.4941503)
4344195535,45.5222471,-73.7075523,4,,,POINT (-73.7075523 45.5222471)
4344195541,45.5236613,-73.7043087,3,,,POINT (-73.7043087 45.5236613)
4349834387,45.4855199,-73.5807032,4,,,POINT (-73.5807032 45.4855199)
4365908819,45.5128832,-73.693379,1,,,POINT (-73.693379 45.5128832)
4377920932,45.6320373,-73.6143404,3,10,motorway_junction,POINT (-73.6143404 45.6320373)
4466707777,45.5415691,-73.5746751,2,,,POINT (-73.5746751 45.5415691)
4486697722,45.5493386,-73.635974,3,,,POINT (-73.635974 45.5493386)
4487062370,45.5566828,-73.5278272,4,,,POINT (-73.5278272 45.5566828)
4487062387,45.5561107,-73.5282306,3,,,POINT (-73.5282306 45.5561107)
4487062493,45.557077,-73.5276667,3,,,POINT (-73.5276667 45.557077)
4487062496,45.5585616,-73.5268413,3,,,POINT (-73.5268413 45.5585616)
4487062503,45.5647957,-73.5544793,3,,,POINT (-73.5544793 45.5647957)
4487062505,45.5649949,-73.5535707,3,,,POINT (-73.5535707 45.5649949)
4487062509,45.5652085,-73.5537597,3,,,POINT (-73.5537597 45.5652085)
4487062514,45.5657876,-73.5540155,3,,,POINT (-73.5540155 45.5657876)
4487174669,45.4392625,-73.6218503,1,,,POINT (-73.6218503 45.4392625)
4487174671,45.439603,-73.621905,3,,,POINT (-73.621905 45.439603)
4488192544,45.5454888,-73.6395235,1,,,POINT (-73.6395235 45.5454888)
4488600990,45.4241752,-73.6462645,3,,,POINT (-73.6462645 45.4241752)
4488816363,45.5747636,-73.5841325,3,,,POINT (-73.5841325 45.5747636)
4488816364,45.5748591,-73.5841137,3,,,POINT (-73.5841137 45.5748591)
4488816367,45.575101,-73.5849025,3,,,POINT (-73.5849025 45.575101)
4488816373,45.5752355,-73.5843161,4,,,POINT (-73.5843161 45.5752355)
4488945336,45.5616768,-73.6046377,3,,,POINT (-73.6046377 45.5616768)
4491590897,45.5287935,-73.5442953,3,,,POINT (-73.5442953 45.5287935)
4492501522,45.5559222,-73.6177265,4,,,POINT (-73.6177265 45.5559222)
4492648672,45.5826691,-73.5431147,4,,,POINT (-73.5431147 45.5826691)
4492648673,45.5827057,-73.5432601,4,,,POINT (-73.5432601 45.5827057)
4492648891,45.5865824,-73.5546592,3,,,POINT (-73.5546592 45.5865824)
4493984339,45.5798375,-73.6439594,3,,,POINT (-73.6439594 45.5798375)
4493984340,45.5794564,-73.6440821,1,,,POINT (-73.6440821 45.5794564)
4493984341,45.5795272,-73.6432419,3,,,POINT (-73.6432419 45.5795272)
4493984342,45.5798122,-73.643109,1,,,POINT (-73.643109 45.5798122)
4500062054,45.4937984,-73.7562464,3,,,POINT (-73.7562464 45.4937984)
4500104035,45.5224311,-73.7080521,3,,,POINT (-73.7080521 45.5224311)
4500104045,45.5221901,-73.7076795,4,,,POINT (-73.7076795 45.5221901)
